TEST,12/14/16 13:47:40,3789449,56080916,3641872,24298215,5802520,31884843,3132803,75166582,3088493,28764118,4269423,49602270,19.35,101.73,60.8,246
TEST,12/14/16 13:47:55,3820786,56083412,3633865,24296466,5790168,31885201,3140002,75168889,3087977,28764705,4267980,49604043,19.35,101.74,60.9,246
TEST,12/14/16 13:48:10,3771008,56083873,3673069,24306375,5737660,31885747,3130419,75170276,3092729,28764755,4267263,49605285,19.34,101.74,60.7,246
TEST,12/14/16 13:48:25,3802525,56087123,3675341,24308575,5753245,31888470,3124951,75172854,3088651,28767651,4296066,49608605,19.34,101.74,60.7,247
TEST,12/14/16 13:48:40,3804420,56089217,3658984,24310407,5816485,31890667,3134842,75173340,3091114,28768699,4275055,49608960,19.34,101.74,60.7,247
TEST,12/14/16 13:48:55,3793993,56087099,3661145,24307195,5755054,31887683,3138183,75172399,3094746,28767861,4263268,49607197,19.35,101.74,60.8,247
TEST,12/14/16 13:49:10,3778808,56085958,3659507,24305945,5788550,31888016,3138571,75173059,3075607,28765617,4266120,49607126,19.33,101.74,60.9,246
TEST,12/14/16 13:49:25,3771551,56086435,3677825,24306121,5754548,31888714,3135349,75173329,3091401,28766938,4267238,49607434,19.33,101.74,60.9,247
TEST,12/14/16 13:49:40,3794705,56088620,3645580,24308789,5740355,31889514,3136537,75173753,3092642,28769049,4258352,49607902,19.33,101.74,60.9,24
TEST,12/14/16 13:49:55,3766262,56086735,3658597,24306296,5725985,31887728,3136402,75171178,3077904,28765374,4253892,49606400,19.33,101.74,60.8,24
